userId,name,gender,age,occupation,zip_code
130751,Valerie Miller,F,45,3,24679
130759,Gabriella Stuart,F,58,2,00689
130779,Jennifer Thomas,F,49,1,09966
130794,Patricia Bray,F,13,28,82794
130803,Joanna Guerrero,F,13,29,82263
130840,James Payne,M,50,17,20336
130849,Danielle Marquez,F,36,16,15703
130862,Linda Young,F,37,22,91040
130912,Michael Parks,M,35,14,94361
130928,Stacy Henderson,F,39,18,15283
130929,James Myers,M,58,25,56345
130938,Miguel Casey,M,62,5,89475
130944,Jennifer Adams,F,24,17,16196
130975,Maria Wilson,F,34,15,11878
130997,Lori Gamble,F,52,22,99088
131011,Travis Meyer,M,33,10,46529
131034,Marie Summers,F,24,27,05266
131039,Thomas Obrien,M,69,17,70429
131073,Mary Greene,F,30,4,32274
131081,Alicia Marshall,F,61,4,22625
131087,Chelsea White,F,36,30,24213
131116,Jason Mahoney,M,57,4,26981
131135,Christian Contreras,M,19,25,39024
131138,Cristian Peters,M,60,10,04781
131159,Melissa Murphy,F,18,25,83746
131182,Kristina Andrews,F,69,11,45282
131189,Julian Kim,M,13,21,55590
131197,Tina Moss,F,32,21,49913
131203,Laura Long,F,47,20,29550
131222,Stephen Wilson,M,17,12,32755
131228,Marissa Smith,F,70,20,93265
131237,Donna Whitehead,F,52,22,96226
131253,Jasmine Coffey,F,15,16,19273
131257,Kent Robinson,M,53,10,96206
131278,Erin Petersen,F,49,6,69677
131288,Benjamin Smith,M,43,25,78558
131319,Nicholas Ryan,M,45,28,38826
131383,Bruce Mitchell,M,29,8,46752
131421,Anthony Fields,M,50,16,91029
131429,Steven Benson,M,23,9,61110
131436,Bill Lee,M,20,10,42288
131437,Matthew Bennett,M,68,25,19473
131447,Monique Thomas,F,51,1,50869
131470,Sarah Mcneil,F,44,25,50886
131473,Amanda Yang,F,38,28,42929
131474,Christopher George,M,66,14,40004
131500,Timothy Russell,M,53,29,71552
131506,David Gonzalez,M,53,16,31897
131510,Patricia Nixon,F,50,2,51424
131524,Melissa Williams,F,45,6,57624
131556,Nicole Price,F,67,19,29290
131558,Nicholas Ross,M,27,22,92464
131580,Thomas Smith,M,20,2,37205
131620,Nicole Kirk,F,52,18,67915
131637,Kristin Montes,F,18,20,24040
131662,Rebecca Woods,F,51,25,90236
131666,Steven Le,M,38,5,14623
131680,Timothy Edwards,M,31,26,00848
131690,Matthew Blackwell,M,30,2,27159
131759,Robyn Elliott,F,17,27,47729
131781,Hector Barry,M,38,10,38585
131791,Anthony Vazquez,M,69,1,09966
131806,Richard Mann,M,46,17,70766
131826,Krista Kelley,F,45,10,63260
131846,Destiny Turner,F,58,27,75944
131857,Joshua Reed,M,48,4,80899
131981,Kevin Newman,M,50,18,22103
131993,Colleen Collins,F,45,12,53843
132001,Justin Manning,M,63,1,84874
132003,Michael Knight,M,34,29,35401
132007,Amber Rodriguez,F,28,6,87947
132011,Jennifer Hoover,F,55,5,27809
132028,Lauren Carney,F,48,16,56021
132060,Kirk Smith,M,23,1,79868
132083,Danielle Martinez,F,27,12,90454
132084,Patricia Ramirez,F,43,29,97985
132099,Philip Jenkins,M,48,10,19672
132116,Breanna Mccarthy,F,43,1,94722
132145,John Pacheco,M,29,25,27058
132167,Jason Gutierrez,M,40,25,94020
132182,Devin Rios,M,44,7,76031
132190,Joe Thornton,M,69,24,12355
132241,Blake Hall,M,37,24,21580
132255,Christopher Thompson,M,15,22,28208
132261,Kristin Carter,F,57,9,36339
132271,Kevin Gordon,M,20,2,14215
132272,Karen Cook,F,57,28,73105
132316,James Sims,M,17,18,99744
132318,Andre Erickson,M,16,30,85472
132341,Tracy Silva,F,61,23,25637
132350,Kenneth Hansen,M,14,3,91621
132373,Donald Brown,M,67,11,60896
132375,James Mack,M,17,10,80906
132387,Scott Walton,M,67,19,37946
132427,Amber Delgado,F,60,23,78905
132462,Cynthia Salazar,F,33,28,49759
132499,Peter Powers,M,52,18,26624
132511,Richard Mills,M,15,14,17682
132512,Janice Lee,F,15,22,50004
132520,Glenda Hendricks,F,37,6,51272
132522,John Hudson,M,44,21,97364
132523,Reginald Huff,M,40,11,85074
132536,Jacqueline Marshall,F,26,7,44945
132540,Zachary Holder,M,40,14,52074
132566,Pamela Adams,F,32,2,51034
132616,Randy Diaz,M,49,30,20265
132649,Michael Martin,M,25,10,82204
132651,Amy Pierce,F,15,8,90728
132657,Karen Williams,F,67,5,50539
132659,Sharon Ramirez,F,36,30,12180
132699,David Parker,M,56,2,16145
132702,Melissa Mcdaniel,F,60,18,81074
132709,Christian Palmer,M,39,15,51748
132739,Zachary Lowery,M,44,20,98077
132744,Emma Schmitt,F,36,10,41042
132747,Beth Wood,F,70,14,46161
132754,John Lawson,M,40,7,58888
132811,Aaron Quinn,M,36,8,64570
132820,Jamie Anderson,F,42,9,77963
132838,Dylan Chavez,M,28,10,82694
132846,Hannah Cox,F,58,7,63265
132855,Laura Jones,F,40,13,50708
132905,Lisa Wright,F,12,25,17417
132982,Taylor Garcia,F,38,20,02634
132987,Anthony Henry,M,53,29,02014
132988,Shannon Hendricks,F,45,18,82446
133003,Ashley Johnson,F,33,2,37929
133010,Charles Moses,M,19,9,25265
133018,Mary Taylor,F,19,19,01880
133027,Jared Ford,M,16,25,65956
133057,Jerry Robertson,M,63,12,01282
133068,Pamela Elliott,F,26,25,19521
133083,Mitchell Charles,M,40,15,80423
133084,Shawn Casey,M,39,4,42582
133092,Allen Page,M,28,27,18078
133094,Jason Kelly,M,18,5,48558
133103,Taylor Walker,M,30,8,71161
133109,Randy Parker,M,14,20,42395
133122,Austin Mccullough,M,26,22,72721
133133,Alison Davis,F,12,24,48231
133149,Andrea Hendricks,F,31,2,23502
133224,Laura Santiago,F,27,26,06724
133234,Jeffrey Crawford,M,14,17,98705
133237,Carrie Meadows,F,27,8,94791
133249,Nicole Herrera,F,29,1,48505
133256,Lori Mills,F,69,24,23782
133270,Brian Velasquez,M,14,17,64081
133285,Lauren Anderson,F,63,10,21318
133292,Jay Martin,M,51,3,22751
133297,Mary Thompson,F,43,2,22732
133334,Vanessa Johnson,F,56,26,37471
133356,Penny Moore,F,63,9,34345
133359,James Edwards,M,56,29,57320
133365,Hayden Garza,M,49,11,76851
133397,Sarah Baxter,F,59,30,03132
133400,Alexander Case,M,54,13,79649
133432,Anne Thompson,F,59,7,79443
133435,Nicole Young,F,12,24,12961
133451,Whitney Hamilton,F,68,12,19982
133472,Susan Brown,F,29,16,80611
133493,Beth Williams,F,67,11,60790
133495,Mackenzie Mills,F,12,30,72775
133514,Amber Gregory,F,33,22,98427
133556,Jessica Johnson,F,23,13,99389
133570,Laura Johnson,F,23,3,85732
133571,Christopher Grimes,M,68,18,94915
133597,Michael Carr,M,56,28,71859
133608,Ebony Miller,F,47,18,16252
133610,Robert Mcdonald,M,28,29,23660
133681,Nicole Booker,F,68,14,00851
133685,Clayton White,M,30,25,09440
133689,Gail Alexander,F,41,18,74492
133691,William Oneal,M,21,30,37643
133725,Amanda Washington,F,59,2,42764
133761,Alejandro Green,M,30,23,07700
133768,Jose Maynard,M,69,11,90963
133787,Benjamin Cummings,M,22,21,34172
133815,Barbara Mercado,F,70,27,59877
133825,Lori Anderson,F,31,10,70034
133912,Raymond Johnson,M,55,30,95014
133921,Devin Wilson,M,41,1,93731
133938,Deborah Greene,F,25,22,76317
133965,Glenn Cruz,M,24,26,34694
133971,Amy Ortiz,F,23,14,37563
133985,Logan Mendoza,M,32,26,02013
133993,Craig Carrillo,M,61,6,54482
134009,Michael Anderson,M,47,21,27244
134024,Sherry Harris,F,17,2,27901
134032,Gina Crawford,F,48,7,82202
134068,Tara Brown,F,38,28,06453
134109,Victoria Morris,F,13,18,93541
134129,Brandi Duke,F,33,19,38460
134138,David Mcknight,M,39,6,66322
134144,Elizabeth Barnett,F,59,29,57956
134171,Matthew Lewis,M,33,3,98021
134189,Marco Davis,M,63,21,15896
134194,Stephen Fleming,M,32,4,71667
134202,Raymond Cunningham,M,65,3,03339
134208,Philip Powers,M,30,4,29352
134219,Ryan Stuart,M,47,24,99010
134223,James Kelly,M,57,18,73933
134297,Kayla Wilson,F,40,12,10280
134307,Jeremy Adams,M,65,30,22540
134308,Clifford Kerr,M,45,14,47073
134325,Robert Stevens,M,67,20,52028
134326,Jeffrey Rosario,M,24,27,67288
134352,Ryan Gonzalez,M,31,3,11936
134354,Steven Davis,M,26,18,68832
134356,Jesus Ashley,M,32,9,56311
134366,Stacy Boyd,F,39,19,13372
134392,Julia Ochoa,F,70,5,26693
134401,Jessica Saunders,F,39,2,55512
134404,Nicholas Mcclure,M,63,4,11749
134427,Emily Bell,F,50,6,98369
134444,Jorge Swanson,M,47,22,31139
134447,Jessica Jacobs,F,12,21,95364
134449,Susan Stewart,F,70,14,52832
134458,Alexa Hopkins,F,44,19,68440
134490,Mary Summers,F,28,16,90529
134526,Bill Murphy,M,20,5,09781
134580,Jeff Martin,M,40,19,01718
134630,Joseph Castillo,M,13,3,14007
134631,Paul Owens,M,69,22,31890
134741,Kathryn Sullivan,F,21,25,35403
134745,Sarah Richardson,F,18,18,81796
134765,Thomas Cline,M,58,11,58083
134795,Arthur Kelley,M,65,23,41244
134806,Erin Neal,F,60,24,06770
134861,Laura Nixon,F,57,12,95977
134892,Matthew Sharp,M,63,27,36317
134914,Doris Rodriguez,F,32,28,51536
134922,David Smith,M,15,1,99357
134929,Christian Baker,M,26,27,27053
134935,Francisco Henderson,M,56,21,79327
134943,Tara Myers,F,19,21,16186
134949,Andrew Marquez,M,51,20,55619
134955,Ana Marks,F,22,7,46124
134980,Hunter Mack,M,64,15,85035
134986,Lawrence Collins,M,27,30,56549
134992,Jose Anderson,M,13,10,44450
135026,Alison Collier,F,61,21,47944
135038,Brittany Moore,F,65,15,31104
135039,Kelly Sanders,F,21,1,29716
135055,Leonard Smith,M,45,19,61496
135101,Bonnie Mitchell,F,46,12,42629
135115,Richard Mooney,M,40,18,11251
135117,Shane Bennett,M,33,23,32931
135124,Nicholas Larson,M,22,11,37767
135141,Nathaniel Madden,M,27,30,11867
135160,Christina Gardner,F,56,15,15666
135196,Ryan Newman,M,18,5,82250
135224,Matthew Rodriguez,M,69,26,95161
135238,Olivia Lang,F,17,10,33919
135241,Robert Phillips,M,61,29,65227
135243,Roy Ortiz,M,36,24,41019
135253,Jesse Gardner,M,38,1,88092
135319,Jenna Garcia,F,18,28,07864
135358,Angela Fernandez,F,54,20,22581
135387,Karen Johnson,F,63,12,87564
135417,Joseph Harris,M,48,16,08917
135440,Cheryl Gross,F,25,23,45592
135456,Brian Grant,M,37,22,71348
135462,Jordan Wang,F,51,13,83380
135493,Amanda Williams,F,13,27,25757
135497,Latoya Sexton,F,45,17,79925
135510,Teresa Anderson,F,22,29,74996
135543,Janice Adams,F,45,28,31843
135545,Wesley Johnson,M,15,1,24742
135602,Julia James,F,23,1,31015
135615,Destiny Rivera,F,40,22,49976
135661,Christopher Colon,M,27,26,36676
135664,Julie Pineda,F,16,7,90122
135672,Tristan Zimmerman,M,69,23,41995
135675,Michael Buck,M,66,4,02400
135678,Antonio Jordan,M,57,8,10561
135704,James Rogers,M,45,30,39973
135721,Beverly Rose,F,25,9,54158
135749,Kristen Wong,F,14,17,53111
135757,David Luna,M,59,26,76432
135762,Brenda Hahn,F,40,25,18106
135765,David Delacruz,M,32,22,38384
135772,David Hernandez,M,64,28,58824
135812,Eric Holmes,M,42,5,11426
135846,Eric Peters,M,65,9,84888
135848,Jennifer Chavez,F,29,3,42912
135862,Stacey Townsend,F,17,6,21513
135875,Kenneth Johnson,M,27,27,05226
135878,Joseph Jones,M,21,29,22771
135899,Brittney Williams,F,52,3,16690
135914,Michael Mcdowell,M,54,30,67662
135915,Julie Mckinney,F,32,11,14824
136013,Garrett Shaw,M,16,29,47801
136069,Kathleen Shepard,F,54,19,60200
136076,Wendy Russell,F,64,12,32226
136088,Kelly Robbins,M,27,20,25174
136101,Jasmine Martin,F,54,18,83542
136121,Lawrence Morales,M,29,30,24773
136142,Miguel Knox,M,51,17,35360
136164,Courtney King,F,65,18,56410
136192,Christopher Murphy,M,28,14,65155
136218,Elizabeth Hernandez,F,70,1,14067
136236,Lisa Vazquez,F,42,12,25017
136238,Pamela Saunders,F,41,10,06462
136241,Theresa Perkins,F,15,15,41468
136263,Michael Dunlap,M,13,13,25196
136292,Lisa Crane,F,28,1,10162
136310,Dawn Pacheco,F,32,8,91525
136317,Samuel Davis,M,39,3,25855
136319,Robert Miller,M,56,11,24892
136347,Christopher Taylor,M,17,18,89102
136452,Rachel Houston,F,54,17,22379
136459,Taylor Pollard,F,39,1,58889
136472,Nichole Gonzales,F,42,2,93011
136477,Jennifer Lewis,F,32,30,58953
136478,Larry West,M,27,24,83389
136483,Deborah Mitchell,F,56,28,19557
136505,Kimberly White,F,29,7,04864
136518,Kaylee Barrett,F,26,21,21012
136519,Jason Murphy,M,53,24,96453
136525,Alexander Holland,M,17,25,58710
136540,Ashley Young,F,62,26,67194
136560,Tina Wade,F,34,28,22664
136570,Judith Douglas,F,33,10,39062
136577,Kristen Adams,F,42,3,30748
136594,Jacob Jenkins,M,27,5,97146
136676,Rachael Walker,F,55,18,57330
136683,Mark Webster,M,24,23,98829
136730,Peter Beasley,M,53,15,96843
136752,Mario Robinson,M,30,13,86007
136755,Patricia Villa,F,21,28,74206
136759,James Steele,M,50,28,76015
136815,William Flores,M,15,10,23019
136833,Sandra Wang,F,54,25,10016
136866,Tommy Robinson,M,67,5,77930
136901,Michael Jordan,M,51,23,95198
136926,Mary Davis,F,70,20,20973
136938,Jacob Mccullough,M,65,7,80272
136955,Jamie Poole,F,28,26,24012
136962,Michael Foster,M,25,3,25720
136979,Jeffrey Bradshaw,M,30,20,47575
137047,Joshua Green,M,13,23,19819
137081,Sarah Rogers,F,69,8,31586
137147,Donald Watson,M,48,3,08059
137149,Melissa Welch,F,41,21,44631
137165,Luke Alexander,M,55,6,15215
137166,Sandra Cruz,F,39,30,73167
137196,Valerie Walker,F,36,5,09306
137213,Tammy Aguilar,F,21,15,84082
137234,Monica Thompson,F,18,22,83573
137257,Marilyn Mahoney,F,20,26,54277
137264,Isabel Wilson,F,29,15,43917
137280,Jessica Davila,F,28,1,94420
137285,John Young,M,64,29,22583
137293,Ashley Levine,F,36,4,15103
137308,James Krause,M,69,5,03239
137345,Scott Suarez,M,70,6,06938
137428,Deborah Roman,F,50,17,08624
137456,Brittany Gomez,F,29,3,86120
137487,Tara Ho,F,60,28,05354
137495,Michelle Mcdonald,F,63,13,38271
137499,Deborah Cordova,F,42,15,13586
137503,Shannon Hunt,F,58,15,92710
137578,Allen Johnson,M,64,7,15852
137619,Michael Bauer,M,43,28,71418
137632,Richard Krueger,M,30,3,64807
137645,Ashley Schmidt,F,51,17,03200
137648,Caroline Lyons,F,46,24,92254
137671,Bradley Tyler,M,54,11,56158
137692,Brandon Larson,M,55,29,65267
137726,Mark Keller,M,19,5,38707
137752,Tanner Payne,M,54,24,09488
137806,Ryan Thompson,M,64,26,13058
137816,Brian King,M,48,8,94528
137819,Audrey Garcia,F,53,27,80998
137853,Kimberly Powers,F,42,14,08569
137904,Amy Jones,F,17,20,22579
137940,Natalie Medina,F,50,24,47517
137941,Russell Cobb,M,61,22,79630
137961,Timothy Moses,M,61,15,64982
137990,Allison Mclaughlin,F,46,3,11821
138005,Chris Hudson,M,60,21,06814
138021,Nicholas Chavez,M,67,28,92587
138034,Anthony Wright,M,18,2,58084
138072,Brandi Russo,F,31,11,89746
138073,Kyle Salinas,M,47,2,04713
138141,Kylie Henderson,F,58,28,01694
138260,Nicole Melendez,F,41,15,87681
138285,Lee Morales,M,67,13,03550
138293,Katherine Nelson,F,13,30,69849
138296,Kristy Hunt,F,39,2,77799
138298,Roy Ayers,M,28,20,31591
138362,Andrew Wade,M,14,13,88268
138374,Gerald Williams,M,30,13,53084
138393,Dan Richardson,M,19,18,84140
138400,Sean Lopez,M,28,20,85454
138432,Jordan Jones,M,36,12,19630
138439,Bobby Griffith,M,44,27,09276
138453,Daniel Bradford,M,66,27,99928
138487,Mark Smith,M,21,14,47151
138502,Jason English,M,68,13,16167
138514,Adam Fuller,M,69,26,53692
138526,Michael Poole,M,16,9,79357
138555,Jessica Brown,F,63,28,02961
138560,Sean Blankenship,M,51,20,50314
138563,Eric Kim,M,49,16,39121
138572,Matthew Harvey,M,37,6,16723
138575,Dustin Hart,M,58,20,29699
138583,Clarence Harrison,M,43,11,63409
138596,Alexis Soto,F,66,12,95215
138613,Christine Bell,F,50,11,60943
138627,Dylan Johnson,M,22,19,53997
138632,Michelle Griffith,F,18,23,74656
138668,Lisa Berry,F,48,23,19277
138711,Aaron Barrett,M,30,27,55606
138733,Jennifer King,F,20,24,88364
138743,Bryan Hernandez,M,55,28,41710
138751,Dale Roberts,M,28,4,26435
138808,Sandra Hayes,F,32,23,55053
138868,Ralph Gonzalez,M,68,13,58073
138887,George Long,M,56,17,95892
138905,Rebecca Greer,F,39,24,77937
138922,Omar Daniels,M,15,21,12305
138935,Molly Shaw,F,27,22,61089
138955,Amy Miller,F,27,4,10167
138992,Monica Edwards,F,29,23,54897
139005,Tanner House,M,45,16,29363
139026,Katherine Huff,F,51,3,06481
139043,Kyle Nunez,M,48,21,56311
139044,Laura Reilly,F,21,13,36786
139047,Paul Perez,M,32,28,39657
139074,Kelsey Allen,F,51,28,76542
139106,Pamela Gill,F,29,3,82508
139114,Jessica Williams,F,67,16,58176
139135,Destiny Brooks,F,31,11,96229
139136,William Dixon,M,46,8,66662
139141,Alyssa Howe,F,21,7,12595
139159,Jared Miller,M,60,3,70709
139175,David Le,M,54,8,56567
139187,Michael Burnett,M,36,19,35597
139195,Austin Ramirez,M,38,6,64467
139221,Timothy Fischer,M,33,21,56175
139233,Ronald Foster,M,54,15,85397
139242,Richard Patel,M,65,6,59962
139253,John Davis,M,69,9,18033
139259,Heather Payne,F,41,19,20212
139283,Nicole Knight,F,21,21,53305
139292,Briana Edwards,F,48,16,52652
139294,Hayley Ford,F,56,9,50648
139295,Keith Wood,M,55,27,91469
139298,Philip Williams,M,32,7,29493
139311,Chris Avery,M,62,24,78394
139340,Shari Burton,F,66,30,44073
139368,Jeremy Moody,M,12,1,48789
139412,Austin Gray,M,30,4,14531
139451,Chris Lopez,M,45,3,20281
139456,Brian Morales,M,34,2,87232
139476,Gina Tucker,F,65,28,96853
139499,Paige Myers,F,33,30,02024
139517,James Contreras,M,41,4,77394
139521,Katie Nelson,F,49,25,23365
139523,Connie Brown,F,66,23,44580
139528,Debra Coleman,F,70,16,17385
139567,Megan Coleman,F,23,13,78424
139568,Deborah Moore,F,49,21,63105
139594,John Farmer,M,15,20,79665
139609,Ryan Walker,M,52,25,20691
139625,Nicholas Evans,M,44,8,61618
139638,Kelly Nguyen,F,36,24,14041
139642,Michelle Pruitt,F,29,10,75030
139662,Michael Edwards,M,22,2,15866
139706,Amy Bates,F,40,24,19007
139732,Sergio Thomas,M,62,29,41184
139752,Sara Turner,F,66,18,35680
139773,Matthew Meadows,M,49,21,42233
139776,Kevin Ali,M,15,29,22653
139831,Lisa Vaughn,F,43,12,44852
139840,Veronica Burnett,F,53,4,79560
139885,Rebecca Smith,F,50,27,37519
139893,Steven Lara,M,12,3,86734
139909,John Scott,M,55,2,23842
139919,Mark Young,M,40,11,94530
139996,David Black,M,20,20,94616
140010,Sarah Wilson,F,31,11,57340
140025,Monica Clark,F,70,20,92833
140078,Randy Weiss,M,19,6,01666
140090,Vanessa Hart,F,45,20,53345
140108,Cassandra Murphy,F,65,16,35765
140114,James Clark,M,13,14,26358
140117,Clinton Payne,M,62,12,99257
140207,Heather Baker,F,33,15,06300
140211,Terry Medina,M,22,15,04599
140221,Amy Mitchell,F,51,30,33585
140224,Rodney Caldwell,M,13,6,42398
140240,Edward Foster,M,47,9,00655
140252,Craig Gomez,M,44,16,11058
140274,Teresa Beltran,F,27,2,08015
140324,Jennifer Huang,F,20,18,45828
140345,Andrew Harris,M,41,19,17586
140406,Cameron King,M,26,18,62067
140425,John Hayden,M,41,5,62477
140438,Erica Lara,F,30,16,62986
140450,Adriana Bass,F,18,23,09869
140454,Kevin Turner,M,40,13,20427
140463,Diane Hall,F,59,27,02110
140472,Tiffany Choi,F,60,12,76499
140482,Diana Williams,F,42,28,12112
140495,Miranda Davis,F,16,19,27388
140504,Marissa Martin,F,42,23,52673
140517,Hailey Baker,F,57,5,88558
140538,Sarah Ford,F,61,16,90958
140569,Elizabeth Stanley,F,61,26,05929
140636,Brenda Cox,F,18,7,52742
140659,Joseph Knight,M,29,30,68490
140675,Mary Brown,F,34,24,68202
140677,Brianna Powers,F,43,4,60832
140680,Susan Hubbard,F,57,22,54218
140703,Jamie Sutton,F,16,28,45855
140737,Aaron Krause,M,70,29,80908
140740,Anita Johnson,F,12,18,79378
140747,Susan Brooks,F,29,27,86153
140780,Gerald Hall,M,35,15,00572
140815,Valerie Hayes,F,43,10,28151
140818,Daniel Hart,M,33,24,85709
140838,Derek Riley,M,16,26,28096
140844,Ryan Hoover,M,31,8,26684
140855,Holly Bryan,F,19,14,02387
140862,Jennifer Chapman,F,19,8,29486
140878,Elizabeth Andersen,F,29,24,78736
140883,Richard Pope,M,56,29,94191
140885,Angela Wilson,F,52,27,71586
140913,Jose Anderson,M,34,1,36551
140938,Tara Chen,F,14,9,48621
140939,Michael Cooper,M,50,27,99604
140944,Christine Vaughn,F,42,23,23261
140955,Amy Jones,F,27,24,99741
140983,Elizabeth Brown,F,41,18,52958
141001,Bridget Fischer,F,39,8,43041
141017,William Terry,M,57,28,52065
141021,Allison Howard,F,55,21,42327
141023,Brandon Thomas,M,22,20,25366
141039,Cole Frederick,M,68,21,61857
141063,Thomas Newton,M,15,18,29682
141073,Melissa Wilkinson,F,24,3,84849
141093,Jeffrey Ferguson,M,19,1,69943
141103,Danielle Adams,F,42,20,69717
141110,Jerry Cox,M,61,24,89746
141119,Michael Blanchard,M,68,3,97146
141140,Tina Bailey,F,26,29,74942
141146,Sarah Knight,F,39,8,83992
141164,Cynthia Green,F,23,19,29568
141167,Jordan Bishop,M,63,17,61927
141168,Sarah Atkinson,F,19,3,01680
141175,Zachary Mccullough,M,35,4,46159
141217,Adam Clark,M,39,15,23952
141221,Jodi Garza,F,36,2,55052
141240,Kristen Lewis,F,61,6,12751
141263,Ashley Payne,F,45,18,66928
141264,Timothy Harris,M,47,15,01557
141273,Yolanda Boyle,F,16,10,10045
141295,Teresa Stokes,F,21,16,68672
141314,Katelyn Huffman,F,42,12,15455
141353,Jose Thompson,M,62,6,80653
141375,Steven Andrews,M,16,21,02855
141393,Jon Alvarez,M,19,25,31500
141437,James Valenzuela,M,68,4,08490
141449,Stacey Hopkins,F,37,5,16113
141450,Nicolas Lee,M,16,6,93141
141460,Richard Campbell,M,16,5,96640
141496,Antonio Martin,M,52,23,18388
141536,Alexis Miller,F,31,11,37496
141549,Anthony Vance,M,47,5,59193
141557,Katherine Wade,F,22,3,05304
141562,Elizabeth Johnson,F,33,2,82554
141575,Kristine Howard,F,53,8,92025
141582,Shannon Lewis,F,42,28,62748
141585,Megan Daniel,F,27,9,76244
141586,Jack Lee,M,14,4,95571
141591,Willie Long,M,19,25,10421
141593,Kevin Davis,M,14,17,80370
141595,Danielle Bender,F,27,12,03764
141647,Cheryl Wright,F,49,20,39640
141678,Brian Wilson,M,47,9,58011
141704,Stephanie Murray,F,54,6,54540
141716,Matthew Johnson,M,66,26,90125
141722,Cheryl Douglas,F,39,20,84992
141748,Eric Moreno,M,32,1,81457
141757,Mitchell Cooper,M,40,5,84697
141766,Brian Gill,M,53,20,71491
141767,Jason Moore,M,46,6,80162
141774,Darryl Allen,M,17,4,49283
141788,David Schneider,M,34,28,99785
141801,Wayne Berg,M,48,13,41733
141815,James Hunter,M,34,24,29228
141819,Douglas Johnson,M,70,12,62649
141831,Derek Williamson,M,70,17,39951
141877,Robert Henderson,M,52,18,46346
141880,Michele Sullivan,F,68,19,52020
141938,Joseph Lewis,M,26,3,28950
142001,Megan Roman,F,63,24,01701
142051,Tammy Velasquez,F,51,28,66736
142078,Christopher Jimenez,M,47,10,15118
142081,Mark Nguyen,M,16,24,91973
142107,Brittany Ford,F,40,5,23708
142111,Andrew Mullen,M,64,12,19802
142161,David Johnson,M,32,6,96808
142197,Latoya Wright,F,51,2,76641
142206,Nathan Harrington,M,20,3,82467
142214,Brittany Haley,F,36,22,16968
142220,Robert Campbell,M,50,17,89070
142226,Brittney Gould,F,45,29,88760
142257,Christine Martin,F,69,27,63796
142292,Robert Cannon,M,19,2,07984
142337,Rebekah Smith,F,50,13,57607
142342,Richard Wallace,M,16,7,98914
142349,Virginia Dunn,F,13,9,94643
142369,James Smith,M,70,7,09224
142375,John Moody,M,34,8,29320
142380,Norman Wright,M,18,28,55010
142400,Lynn Beltran,F,32,23,86726
142436,Julie Bell,F,14,23,29321
142450,Kevin White,M,35,11,59310
142477,Michelle Foster,F,38,23,64604
142493,Joseph Hawkins,M,21,6,49957
142501,Thomas Burns,M,40,2,29508
142548,Brandon Nguyen,M,60,20,31271
142567,Meghan Ray,F,20,1,45435
142605,Dustin Boone,M,48,27,98024
142647,Jeffrey Murray,M,28,19,43116
142700,James Stone,M,35,2,85377
142715,Teresa Morgan,F,17,2,11875
142717,Kyle Orozco,M,27,29,69360
142723,Adam Ramirez,M,16,12,65953
142728,Bryce Watson,M,25,8,61867
142764,Janet Allen,F,48,3,46137
142766,Sarah Cortez,F,32,15,25380
142775,Nicole Walton,F,42,7,30727
142789,Tina Roberts,F,59,20,05647
142813,Jason Morales,M,69,11,41668
142831,Nicholas Ramirez,M,29,5,82278
142843,Angela Hernandez,F,36,13,62996
142849,Justin Rodriguez,M,61,5,24874
142864,Nicholas Wilson,M,53,29,46125
142874,Jasmine Ortiz,F,70,26,81762
142892,Steven Wolf,M,21,27,40497
142904,Daniel Weeks,M,54,2,48617
142907,Eric Martinez,M,67,1,51806
142927,Kimberly Mora,F,57,15,30156
142938,Lauren Hart,F,12,5,49478
142962,Louis Morgan,M,15,2,04457
143000,Lisa Edwards,F,55,29,54341
143018,Melanie Stein,F,42,4,32765
143030,Duane Smith,M,62,13,18349
143049,William Thomas,M,19,26,92592
143060,Lisa Allen,F,61,12,93327
143088,Rachel Owens,F,68,2,04106
143102,Christopher Henderson,M,42,24,37519
143108,Charles Ward,M,61,26,50345
143175,Brandy Castillo,F,43,18,14294
143207,Mary Turner,F,14,18,78288
143233,Stacy Steele,F,29,30,65263
143254,Sarah Davis,F,40,8,61162
143261,Tammy Woods,F,22,17,52364
143316,Heather Gonzalez,F,19,4,32744
143327,Timothy Hughes,M,44,3,43586
143328,Jennifer Jackson,F,18,23,73916
143331,Sandra Simon,F,45,30,54774
143342,Kevin Warner,M,69,4,87682
143367,Mark Morris,M,12,2,16080
143368,Matthew Perez,M,64,25,88311
143374,Joanna Hernandez,F,32,18,39405
143385,Micheal Ewing,M,51,29,80618
143415,John Hays,M,16,5,28255
143456,Bobby Lee,M,46,16,98029
143459,Cassandra Ellis,F,33,20,98229
143472,Andrew Wiley,M,23,30,83108
143479,Kimberly Schneider,F,23,27,41484
143485,Zoe Moran,F,49,20,96254
143526,Samantha Wilson,F,57,8,12326
143554,Shawn Mcdonald,M,34,2,53275
143561,Sierra Wolf,F,64,12,16025
143566,Anna Cook,F,56,12,90915
143571,Laurie Williams,F,24,29,69141
143578,Carlos Cunningham,M,66,30,30014
143583,Alyssa Brown,F,15,30,66448
143584,Gabriela Smith,F,33,18,79609
143598,Edward Conway,M,22,24,02023
143605,Jessica Jensen,F,60,7,75807
143617,Martin Poole,M,37,2,50104
143654,Jasmine Johnson,F,68,13,15470
143680,Joyce Alvarez,F,45,8,10116
143715,Danielle Herrera,F,47,26,90756
